"Path","SizeKB","Extension"
"textures\terrain\sanddirt50b_spec.ddt","67.4",".ddt"
"textures\terrain\sanddirt50_gloss.ddt","16.4",".ddt"
"textures\terrain\sanddirt50_nm.ddt","182",".ddt"
"textures\terrain\sanddirt50_spec.ddt","67.2",".ddt"
"textures\terrain\sandd_gloss.ddt","37.9",".ddt"
"textures\terrain\sandd_nm.ddt","202.9",".ddt"
"textures\terrain\sandd_spec.ddt","62.9",".ddt"
"textures\terrain\sande.ddt","95.2",".ddt"
"textures\terrain\sande_gloss.ddt","3.6",".ddt"
"textures\terrain\sande_nm.ddt","171.9",".ddt"
"textures\terrain\sande_spec.ddt","62.6",".ddt"
"textures\terrain\sandsvdblendlshapecorner.ddt","1.4",".ddt"
"textures\terrain\sandsvdblendthreecorners.ddt","1",".ddt"
"textures\terrain\sandvdblendcircle.ddt","1.4",".ddt"
"textures\terrain\sandvdblendcorner.ddt","0.4",".ddt"
"textures\terrain\sandvdblendedge.ddt","0.5",".ddt"
"textures\terrain\sandvdblendedgecorner.ddt","0.8",".ddt"
"textures\terrain\sandvdblendedgetwocorners.ddt","1.4",".ddt"
"textures\terrain\sandvdblendfourcorners.ddt","1.3",".ddt"
"textures\terrain\sandvdblendlshape.ddt","1.2",".ddt"
"textures\terrain\sandvdblendlshapecorner.ddt","1.3",".ddt"
"textures\terrain\sandvdblendlshapecorner2.ddt","1.4",".ddt"
"textures\terrain\sandvdblendthreecorner.ddt","1",".ddt"
"textures\terrain\sandvdblendtwocorners.ddt","0.8",".ddt"
"textures\terrain\sandvdblendtwoedges.ddt","1.5",".ddt"
"textures\terrain\sandvdblendtwooppositecorners.ddt","0.9",".ddt"
"textures\terrain\sandvdblendushape.ddt","1.5",".ddt"
"textures\terrain\savannaha.ddt","126.5",".ddt"
"textures\terrain\savannaha_gloss.ddt","48.3",".ddt"
"textures\terrain\savannaha_nm.ddt","262.3",".ddt"
"textures\terrain\savannaha_spec.ddt","70.6",".ddt"
"textures\terrain\savannahb.ddt","113.7",".ddt"
"textures\terrain\savannahb_gloss.ddt","34.5",".ddt"
"textures\terrain\savannahb_nm.ddt","263",".ddt"
"textures\terrain\savannahb_spec.ddt","71.7",".ddt"
"textures\terrain\savannahc.ddt","107.8",".ddt"
"textures\terrain\savannahc_gloss.ddt","28.8",".ddt"
"textures\terrain\savannahc_nm.ddt","187.6",".ddt"
"textures\terrain\savannahc_spec.ddt","69.8",".ddt"
"textures\terrain\savannahd.ddt","110.9",".ddt"
"textures\terrain\savannahd_gloss.ddt","29.7",".ddt"
"textures\terrain\savannahd_nm.ddt","255.9",".ddt"
"textures\terrain\savannahd_spec.ddt","69.5",".ddt"
"textures\terrain\shorelineaegeana.ddt","82.7",".ddt"
"textures\terrain\shorelineaegeana_gloss.ddt","15.5",".ddt"
"textures\terrain\shorelineaegeana_nm.ddt","106.9",".ddt"
"textures\terrain\shorelineaegeana_spec.ddt","68.1",".ddt"
"textures\terrain\shorelineaegeanb.ddt","79.8",".ddt"
"textures\terrain\shorelineaegeanb_gloss.ddt","39.6",".ddt"
"textures\terrain\shorelineaegeanb_nm.ddt","101.3",".ddt"
"textures\terrain\shorelineaegeanb_spec.ddt","69.1",".ddt"
"textures\terrain\shorelineaegeanc.ddt","99",".ddt"
"textures\terrain\shorelineaegeanc_gloss.ddt","58.5",".ddt"
"textures\terrain\shorelineaegeanc_nm.ddt","231.3",".ddt"
"textures\terrain\shorelineaegeanc_spec.ddt","76.8",".ddt"
"textures\terrain\shorelineatlantica.ddt","71.3",".ddt"
"textures\terrain\shorelineatlantica_gloss.ddt","63.5",".ddt"
"textures\terrain\shorelineatlantica_nm.ddt","96.4",".ddt"
"textures\terrain\shorelineatlantica_spec.ddt","67.1",".ddt"
"textures\terrain\shorelineatlanticb.ddt","71.6",".ddt"
"textures\terrain\shorelineatlanticb_gloss.ddt","91.8",".ddt"
"textures\terrain\shorelineatlanticb_nm.ddt","97.9",".ddt"
"textures\terrain\shorelineatlanticb_spec.ddt","68.6",".ddt"
"textures\terrain\shorelineatlanticc.ddt","68.1",".ddt"
"textures\terrain\shorelineatlanticc_gloss.ddt","92.4",".ddt"
"textures\terrain\shorelineatlanticc_nm.ddt","87.9",".ddt"
"textures\terrain\shorelineatlanticc_spec.ddt","56.5",".ddt"
"textures\terrain\shorelineJungleA.ddt","108.6",".ddt"
"textures\terrain\shorelineJungleB.ddt","258.4",".ddt"
"textures\terrain\shorelineJungleC.ddt","266.3",".ddt"
"textures\terrain\shorelinemediterraneana.ddt","82.7",".ddt"
"textures\terrain\shorelinemediterraneana_gloss.ddt","15.5",".ddt"
"textures\terrain\shorelinemediterraneana_nm.ddt","106.9",".ddt"
"textures\terrain\shorelinemediterraneana_spec.ddt","68.1",".ddt"
"textures\terrain\shorelinemediterraneanb.ddt","82.7",".ddt"
"textures\terrain\shorelinemediterraneanb_gloss.ddt","15.5",".ddt"
"textures\terrain\shorelinemediterraneanb_nm.ddt","106.9",".ddt"
"textures\terrain\shorelinemediterraneanb_spec.ddt","68.1",".ddt"
"textures\terrain\shorelinemediterraneanc.ddt","92.4",".ddt"
"textures\terrain\shorelinemediterraneanc_gloss.ddt","54.8",".ddt"
"textures\terrain\shorelinemediterraneanc_nm.ddt","246.9",".ddt"
"textures\terrain\shorelinemediterraneanc_spec.ddt","75.8",".ddt"
"textures\terrain\shorelinemediterraneand.ddt","96.7",".ddt"
"textures\terrain\shorelinemediterraneand_gloss.ddt","77.8",".ddt"
"textures\terrain\shorelinemediterraneand_nm.ddt","118.2",".ddt"
"textures\terrain\shorelinemediterraneand_spec.ddt","70.1",".ddt"
"textures\terrain\shorelinenorwegiana.ddt","79.3",".ddt"
"textures\terrain\shorelinenorwegiana_gloss.ddt","85.2",".ddt"
"textures\terrain\shorelinenorwegiana_nm.ddt","122.4",".ddt"
"textures\terrain\shorelinenorwegiana_spec.ddt","70.7",".ddt"
"textures\terrain\shorelinenorwegianb.ddt","77.5",".ddt"
"textures\terrain\shorelinenorwegianb_gloss.ddt","95.2",".ddt"
"textures\terrain\shorelinenorwegianb_nm.ddt","116.4",".ddt"
"textures\terrain\shorelinenorwegianb_spec.ddt","67.8",".ddt"
"textures\terrain\shorelinenorwegianc.ddt","86.8",".ddt"
"textures\terrain\shorelinenorwegianc_gloss.ddt","93.2",".ddt"
"textures\terrain\shorelinenorwegianc_nm.ddt","130.7",".ddt"
"textures\terrain\shorelinenorwegianc_spec.ddt","82.4",".ddt"
"textures\terrain\shorelinePlainA.ddt","256.2",".ddt"
"textures\terrain\shorelinePlainB.ddt","209.9",".ddt"
"textures\terrain\shorelinePlainC.ddt","247.8",".ddt"
"textures\terrain\shorelinePlainD.ddt","250.7",".ddt"
"textures\terrain\shorelineredseaa.ddt","86.1",".ddt"
"textures\terrain\shorelineredseaa_gloss.ddt","3.4",".ddt"
"textures\terrain\shorelineredseaa_nm.ddt","110.4",".ddt"
"textures\terrain\shorelineredseaa_spec.ddt","66.2",".ddt"
"textures\terrain\shorelineredseab.ddt","73",".ddt"
"textures\terrain\shorelineredseab_gloss.ddt","1.1",".ddt"
"textures\terrain\shorelineredseab_nm.ddt","99.2",".ddt"
"textures\terrain\shorelineredseab_spec.ddt","61.6",".ddt"
"textures\terrain\shorelineredseac.ddt","63.4",".ddt"
"textures\terrain\shorelineredseac_gloss.ddt","7.5",".ddt"
"textures\terrain\shorelineredseac_nm.ddt","90.3",".ddt"
"textures\terrain\shorelineredseac_spec.ddt","56.8",".ddt"
"textures\terrain\shorelinesanda.ddt","69.6",".ddt"
"textures\terrain\shorelinesanda_gloss.ddt","76.4",".ddt"
"textures\terrain\shorelinesanda_nm.ddt","144.7",".ddt"
"textures\terrain\shorelinesanda_spec.ddt","83.6",".ddt"
"textures\terrain\shorelinetundraa.ddt","95.8",".ddt"
"textures\terrain\shorelinetundraa_gloss.ddt","73.8",".ddt"
"textures\terrain\shorelinetundraa_nm.ddt","247.8",".ddt"
"textures\terrain\shorelinetundraa_spec.ddt","84.7",".ddt"
"textures\terrain\shorelinetundrab.ddt","91.9",".ddt"
"textures\terrain\shorelinetundrab_gloss.ddt","85.3",".ddt"
"textures\terrain\shorelinetundrab_nm.ddt","241.8",".ddt"
"textures\terrain\shorelinetundrab_spec.ddt","81.6",".ddt"
"textures\terrain\shorelinetundrac.ddt","91.8",".ddt"
"textures\terrain\shorelinetundrac_gloss.ddt","76.7",".ddt"
"textures\terrain\shorelinetundrac_nm.ddt","268.4",".ddt"
"textures\terrain\shorelinetundrac_spec.ddt","86.2",".ddt"
"textures\terrain\shorelinetundrad.ddt","87.5",".ddt"
"textures\terrain\shorelinetundrad_gloss.ddt","89.3",".ddt"
"textures\terrain\shorelinetundrad_nm.ddt","268.2",".ddt"
"textures\terrain\shorelinetundrad_spec.ddt","96",".ddt"
"textures\terrain\shoreline_sanda.ddt","94.3",".ddt"
"textures\terrain\shoreline_sanda_gloss.ddt","20.3",".ddt"
"textures\terrain\shoreline_sanda_nm.ddt","95.3",".ddt"
"textures\terrain\shoreline_sanda_spec.ddt","54.6",".ddt"
"textures\terrain\sling rocka.ddt","84.9",".ddt"
"textures\terrain\sling rocka_gloss.ddt","76.2",".ddt"
"textures\terrain\sling rocka_nm.ddt","120.8",".ddt"
"textures\terrain\sling rocka_spec.ddt","53.5",".ddt"
"textures\terrain\snowa.ddt","93.3",".ddt"
"textures\terrain\snowa_gloss.ddt","81.9",".ddt"
"textures\terrain\snowa_nm.ddt","210.9",".ddt"
"textures\terrain\snowa_spec.ddt","65",".ddt"
"textures\terrain\snowb.ddt","80.4",".ddt"
"textures\terrain\snowb_gloss.ddt","60.9",".ddt"
"textures\terrain\snowb_nm.ddt","254.1",".ddt"
"textures\terrain\snowb_spec.ddt","56.6",".ddt"
"textures\terrain\snowgrass25.ddt","116.2",".ddt"
"textures\terrain\snowgrass25_gloss.ddt","60.6",".ddt"
"textures\terrain\snowgrass25_nm.ddt","218.3",".ddt"
"textures\terrain\snowgrass25_spec.ddt","74",".ddt"
"textures\terrain\snowgrass50.ddt","139.5",".ddt"
"textures\terrain\snowgrass50_gloss.ddt","24.9",".ddt"
"textures\terrain\snowgrass50_nm.ddt","228.1",".ddt"
"textures\terrain\snowgrass50_spec.ddt","87.7",".ddt"
"textures\terrain\snowgrass75.ddt","135.9",".ddt"
"textures\terrain\snowgrass75_gloss.ddt","33.9",".ddt"
"textures\terrain\snowgrass75_nm.ddt","232.2",".ddt"
"textures\terrain\snowgrass75_spec.ddt","76.9",".ddt"
"textures\terrain\snowsand25.ddt","110.8",".ddt"
"textures\terrain\snowsand25_gloss.ddt","62.3",".ddt"
"textures\terrain\snowsand25_nm.ddt","218.9",".ddt"
"textures\terrain\snowsand25_spec.ddt","75.4",".ddt"
"textures\terrain\snowsand50.ddt","123.5",".ddt"
"textures\terrain\snowsand50_gloss.ddt","83.1",".ddt"
"textures\terrain\snowsand50_nm.ddt","218.9",".ddt"
"textures\terrain\snowsand50_spec.ddt","82.5",".ddt"
"textures\terrain\snowsand75.ddt","79.8",".ddt"
"textures\terrain\snowsand75_gloss.ddt","21.2",".ddt"
"textures\terrain\snowsand75_nm.ddt","262.4",".ddt"
"textures\terrain\snowsand75_spec.ddt","73.9",".ddt"
"textures\terrain\terrain_tornadopath.ddt","77.1",".ddt"
"textures\terrain\terrain_tornadopath_gloss.ddt","79.4",".ddt"
"textures\terrain\terrain_tornadopath_nm.ddt","265.8",".ddt"
"textures\terrain\terrain_tornadopath_spec.ddt","70.8",".ddt"
"textures\terrain\testwaterbh.ddt","58.6",".ddt"
"textures\terrain\testwaterbh_gloss.ddt","69.4",".ddt"
"textures\terrain\testwaterbh_nm.ddt","94.2",".ddt"
"textures\terrain\testwaterbh_spec.ddt","55.8",".ddt"
"textures\terrain\tundragrassa.ddt","97.5",".ddt"
"textures\terrain\tundragrassa_gloss.ddt","65.8",".ddt"
"textures\terrain\tundragrassa_nm.ddt","274.1",".ddt"
"textures\terrain\tundragrassa_spec.ddt","83.5",".ddt"
"textures\terrain\tundragrassb.ddt","103.7",".ddt"
"textures\terrain\tundragrassb_gloss.ddt","39.3",".ddt"
"textures\terrain\tundragrassb_nm.ddt","275.3",".ddt"
"textures\terrain\tundragrassb_spec.ddt","71",".ddt"
"textures\terrain\tundraRoadA.ddt","250.8",".ddt"
"textures\terrain\tundrarocka.ddt","95.3",".ddt"
"textures\terrain\tundrarocka_gloss.ddt","65.3",".ddt"
"textures\terrain\tundrarocka_nm.ddt","262",".ddt"
"textures\terrain\tundrarocka_spec.ddt","72.6",".ddt"
"textures\terrain\tundrarockb.ddt","95.6",".ddt"
"textures\terrain\tundrarockb_gloss.ddt","63.6",".ddt"
"textures\terrain\tundrarockb_nm.ddt","253.2",".ddt"
"textures\terrain\tundrarockb_spec.ddt","72.4",".ddt"
"textures\terrain\underwatericea.ddt","57.2",".ddt"
"textures\terrain\underwatericea_gloss.ddt","75.4",".ddt"
"textures\terrain\underwatericea_nm.ddt","266.4",".ddt"
"textures\terrain\underwatericea_spec.ddt","67.9",".ddt"
"textures\terrain\underwatericeb.ddt","68.6",".ddt"
"textures\terrain\underwatericeb_gloss.ddt","78.7",".ddt"
"textures\terrain\underwatericeb_nm.ddt","266.4",".ddt"
"textures\terrain\underwatericeb_spec.ddt","78.7",".ddt"
"textures\terrain\underwatericec.ddt","87.2",".ddt"
"textures\terrain\underwatericec_gloss.ddt","78.7",".ddt"
"textures\terrain\underwatericec_nm.ddt","266.4",".ddt"
"textures\terrain\underwatericec_spec.ddt","102.2",".ddt"
"textures\terrain\underwaterrocka.ddt","71.7",".ddt"
"textures\terrain\underwaterrocka_gloss.ddt","86.9",".ddt"
"textures\terrain\underwaterrocka_nm.ddt","279.8",".ddt"
"textures\terrain\underwaterrocka_spec.ddt","46.1",".ddt"
"textures\terrain\underwaterrockb.ddt","87",".ddt"
"textures\terrain\underwaterrockb_gloss.ddt","102.4",".ddt"
"textures\terrain\underwaterrockb_nm.ddt","278.8",".ddt"
"textures\terrain\underwaterrockb_spec.ddt","69",".ddt"
"textures\terrain\underwaterrockc.ddt","92.1",".ddt"
"textures\terrain\underwaterrockc_gloss.ddt","70.3",".ddt"
"textures\terrain\underwaterrockc_nm.ddt","281",".ddt"
"textures\terrain\underwaterrockc_spec.ddt","72.8",".ddt"
"textures\terrain\underwaterrockd.ddt","80",".ddt"
"textures\terrain\underwaterrockd_gloss.ddt","91.2",".ddt"
"textures\terrain\underwaterrockd_nm.ddt","271.1",".ddt"
"textures\terrain\underwaterrockd_spec.ddt","59.1",".ddt"
"textures\terrain\underwaterrocke.ddt","85.2",".ddt"
"textures\terrain\underwaterrocke_gloss.ddt","80.4",".ddt"
"textures\terrain\underwaterrocke_nm.ddt","271.1",".ddt"
"textures\terrain\underwaterrocke_spec.ddt","75.5",".ddt"
"textures\terrain\underwaterrockf.ddt","85.8",".ddt"
"textures\terrain\underwaterrockf_gloss.ddt","72",".ddt"
"textures\terrain\underwaterrockf_nm.ddt","271.1",".ddt"
"textures\terrain\underwaterrockf_spec.ddt","79.7",".ddt"
"textures\terrain\waterbump.ddt","187.1",".ddt"
"textures\terrain\waterbump0000.ddt","187.1",".ddt"
"textures\terrain\waterfoam.ddt","65",".ddt"
"textures\ui\aegean sea 32.ddt","1.6",".ddt"
"textures\ui\aegean sea 64.ddt","5.2",".ddt"
"textures\ui\aegean.ddt","5.2",".ddt"
"textures\ui\AOM_badgesBG.ddt","260.2",".ddt"
"textures\ui\background chinese fade blue.ddt","0.3",".ddt"
"textures\ui\background chinese fade red.ddt","0.3",".ddt"
"textures\ui\background chinese fade yellow.ddt","0.5",".ddt"
"textures\ui\background chinese opaque dark.ddt","0.1",".ddt"
"textures\ui\background chinese opaque.ddt","0.1",".ddt"
"textures\ui\background chinese transparent.ddt","0.1",".ddt"
"textures\ui\background egypt fade blue.ddt","0.3",".ddt"
"textures\ui\background egypt fade red.ddt","0.3",".ddt"
"textures\ui\background egypt fade yellow.ddt","0.5",".ddt"
"textures\ui\background egypt opaque dark.ddt","0.1",".ddt"
"textures\ui\background egypt opaque.ddt","0.1",".ddt"
"textures\ui\background egypt transparent.ddt","0.1",".ddt"
"textures\ui\background fade blue.ddt","0.2",".ddt"
"textures\ui\background fade green.ddt","0.3",".ddt"
"textures\ui\background fade red.ddt","0.3",".ddt"
"textures\ui\background fade yellow.ddt","0.5",".ddt"
"textures\ui\background greek fade blue.ddt","0.2",".ddt"
"textures\ui\background greek fade red.ddt","0.3",".ddt"
"textures\ui\background greek fade yellow.ddt","0.5",".ddt"
"textures\ui\background greek opaque dark.ddt","0.1",".ddt"
"textures\ui\background greek opaque.ddt","0.1",".ddt"
"textures\ui\background greek transparent.ddt","0.1",".ddt"
"textures\ui\background norse fade blue.ddt","0.3",".ddt"
"textures\ui\background norse fade red.ddt","0.3",".ddt"
"textures\ui\background norse fade yellow.ddt","0.5",".ddt"
"textures\ui\background norse opaque dark.ddt","0.1",".ddt"
"textures\ui\background norse opaque.ddt","0.1",".ddt"
"textures\ui\background norse transparent.ddt","0.1",".ddt"
"textures\ui\background red transparent.ddt","0.1",".ddt"
"textures\ui\badfps.ddt","0.1",".ddt"
"textures\ui\badfpsyellow.bti","0",".bti"
"textures\ui\badgeBackground.ddt","343.5",".ddt"
"textures\ui\badgeeventbronze.ddt","10.7",".ddt"
"textures\ui\badgeeventgold.ddt","12.1",".ddt"
"textures\ui\badgeeventsilver.ddt","10.6",".ddt"
"textures\ui\badgeleaguebronze.ddt","11.7",".ddt"
"textures\ui\badgeleaguegold.ddt","11.1",".ddt"
"textures\ui\badgeleaguesilver.ddt","10.3",".ddt"
"textures\ui\badgeparticipationbronze.ddt","12.4",".ddt"
"textures\ui\badgeparticipationgold.ddt","10.8",".ddt"
"textures\ui\badgeparticipationsilver.ddt","10.4",".ddt"
"textures\ui\bamboo forest 64.ddt","14",".ddt"
"textures\ui\bamboo marsh forest 64.ddt","14.1",".ddt"
"textures\ui\black2x2.ddt","0",".ddt"
"textures\ui\blue transparency 30percent.ddt","0.1",".ddt"
"textures\ui\blue transparency 50percent.ddt","0.9",".ddt"
"textures\ui\blue transparency 70percent.ddt","0.1",".ddt"
"textures\ui\blue.ddt","0",".ddt"
"textures\ui\boarder egypt bottom left corner.ddt","0.2",".ddt"
"textures\ui\boarder egypt bottom middle.ddt","0.2",".ddt"
"textures\ui\boarder egypt bottom right corner.ddt","0.2",".ddt"
"textures\ui\boarder egypt middle left.ddt","0.2",".ddt"
"textures\ui\boarder egypt middle right.ddt","0.2",".ddt"
"textures\ui\boarder egypt top left corner.ddt","0.2",".ddt"
"textures\ui\boarder egypt top middle.ddt","0.2",".ddt"
"textures\ui\boarder egypt top right corner.ddt","0.2",".ddt"
"textures\ui\boarder greek bottom left corner.ddt","0.2",".ddt"
"textures\ui\boarder greek bottom middle.ddt","0.2",".ddt"
"textures\ui\boarder greek bottom right corner.ddt","0.2",".ddt"
"textures\ui\boarder greek middle left.ddt","0.2",".ddt"
"textures\ui\boarder greek middle right.ddt","0.2",".ddt"
"textures\ui\boarder greek top left corner.ddt","0.2",".ddt"
"textures\ui\boarder greek top middle.ddt","0.2",".ddt"
"textures\ui\boarder greek top right corner.ddt","0.2",".ddt"
"textures\ui\boarder norse bottom left corner.ddt","0.1",".ddt"
"textures\ui\boarder norse bottom middle.ddt","0.1",".ddt"
"textures\ui\boarder norse bottom right corner.ddt","0.1",".ddt"
"textures\ui\boarder norse middle left.ddt","0.1",".ddt"
"textures\ui\boarder norse middle right.ddt","0.1",".ddt"
"textures\ui\boarder norse top left corner.ddt","0.1",".ddt"
"textures\ui\boarder norse top middle.ddt","0.1",".ddt"
"textures\ui\boarder norse top right corner.ddt","0.1",".ddt"
"textures\ui\bonusarea.ddt","0.1",".ddt"
"textures\ui\button close clicked.ddt","0.3",".ddt"
"textures\ui\button close rollover.ddt","0.4",".ddt"
"textures\ui\button close.ddt","0.3",".ddt"
"textures\ui\button kick clicked.ddt","0.6",".ddt"
"textures\ui\button kick rollover.ddt","0.6",".ddt"
"textures\ui\button kick.ddt","0.5",".ddt"
"textures\ui\button main.ddt","4.9",".ddt"
"textures\ui\button main_clicked.ddt","5.1",".ddt"
"textures\ui\button main_rollover.ddt","5.3",".ddt"
"textures\ui\buysellbackground.ddt","1.9",".ddt"
"textures\ui\campmap_atlantis1.ddt","31.9",".ddt"
"textures\ui\campmap_atlantis10.ddt","32.6",".ddt"
"textures\ui\campmap_atlantis11.ddt","38.1",".ddt"
"textures\ui\campmap_atlantis12.ddt","40.1",".ddt"
"textures\ui\campmap_atlantis2.ddt","36.2",".ddt"
"textures\ui\campmap_atlantis3.ddt","35.2",".ddt"
"textures\ui\campmap_atlantis4.ddt","46.7",".ddt"
"textures\ui\campmap_atlantis5.ddt","29.7",".ddt"
"textures\ui\campmap_atlantis6.ddt","41.3",".ddt"
"textures\ui\campmap_atlantis7.ddt","47.2",".ddt"
"textures\ui\campmap_atlantis8.ddt","43.2",".ddt"
"textures\ui\campmap_atlantis9.ddt","29.2",".ddt"
"textures\ui\campmap_b_atlantis6.ddt","40.8",".ddt"
"textures\ui\campmap_b_atlantis7.ddt","47.2",".ddt"
"textures\ui\campmap_b_egypt7.ddt","40.4",".ddt"
"textures\ui\campmap_b_greece7.ddt","51",".ddt"
"textures\ui\campmap_b_greece8.ddt","50.1",".ddt"
"textures\ui\campmap_b_new_atlantis6.ddt","35",".ddt"
"textures\ui\campmap_b_new_atlantis7.ddt","42.7",".ddt"
"textures\ui\campmap_b_norselands3.ddt","45.7",".ddt"
"textures\ui\campmap_b_norselands4.ddt","50.3",".ddt"
"textures\ui\campmap_china1.ddt","155.7",".ddt"
"textures\ui\campmap_china10.ddt","165",".ddt"
"textures\ui\campmap_china11.ddt","165.4",".ddt"
"textures\ui\campmap_china12.ddt","149.6",".ddt"
"textures\ui\campmap_china2.ddt","163.5",".ddt"
"textures\ui\campmap_china3.ddt","152.6",".ddt"
"textures\ui\campmap_china4.ddt","171.4",".ddt"
"textures\ui\campmap_china5.ddt","169.8",".ddt"
"textures\ui\campmap_china6.ddt","174",".ddt"
"textures\ui\campmap_china7.ddt","184.3",".ddt"
"textures\ui\campmap_china8.ddt","164.3",".ddt"
"textures\ui\campmap_china9.ddt","144.1",".ddt"
"textures\ui\campmap_c_atlantis6.ddt","39.1",".ddt"
"textures\ui\campmap_c_atlantis7.ddt","46.4",".ddt"
"textures\ui\campmap_c_egypt7.ddt","39.6",".ddt"
"textures\ui\campmap_c_greece7.ddt","49.7",".ddt"
"textures\ui\campmap_c_greece8.ddt","50.1",".ddt"
"textures\ui\campmap_c_new_atlantis6.ddt","34.3",".ddt"
"textures\ui\campmap_c_new_atlantis7.ddt","41.9",".ddt"
"textures\ui\campmap_c_norselands3.ddt","44.7",".ddt"
"textures\ui\campmap_c_norselands4.ddt","49.3",".ddt"
"textures\ui\campmap_egypt1.ddt","33",".ddt"
"textures\ui\campmap_egypt10.ddt","38.3",".ddt"
"textures\ui\campmap_egypt11.ddt","41",".ddt"
"textures\ui\campmap_egypt12.ddt","44",".ddt"
"textures\ui\campmap_egypt2.ddt","44.7",".ddt"
"textures\ui\campmap_egypt3.ddt","43.1",".ddt"
"textures\ui\campmap_egypt4.ddt","48.8",".ddt"
