"MaterialFile","Texture","ColorTransform","PixelXForm"
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g debris g age4_0.mtrl.xml","Building G SettlementAge3","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g debris g_0.mtrl.xml","Building G Shared01 2 map","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g flag large_0.mtrl.xml","World G Flag","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g flag large_1.mtrl.xml","World G Flag","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g flag medium_0.mtrl.xml","World G Flag","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g flag medium_1.mtrl.xml","World G Flag","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g flag small_0.mtrl.xml","World G Flag","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g flag small_1.mtrl.xml","World G Flag","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g fountain large_0.mtrl.xml","World G Fountain","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g fountain small_0.mtrl.xml","World A Fountain","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g garrison flag_0.mtrl.xml","World G Garrison Flag","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g garrison flag_1.mtrl.xml","World G Garrison Flag","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g hades stand_0.mtrl.xml","World G Statue Hades","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g hades stand_1.mtrl.xml","World G Statue Hades","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g milestone large_0.mtrl.xml","World G Milestone","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g milestone small_0.mtrl.xml","World G Milestone","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak a burnt_falling_0.mtrl.xml","World G Oak Burnt","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak a_0.mtrl.xml","World G Oak mapB","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak a_falling_0.mtrl.xml","World G Oak mapB","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak a_flail_0.mtrl.xml","World G Oak mapB","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak b burnt_falling_0.mtrl.xml","World G Oak Burnt","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak b cinematic_0.mtrl.xml","World G Oak Cinematic map","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak b_0.mtrl.xml","World G Oak mapB","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak b_falling_0.mtrl.xml","World G Oak mapB","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak b_flail_0.mtrl.xml","World G Oak mapB","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak c burnt_falling_0.mtrl.xml","World G Oak Burnt","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak c cinematic_0.mtrl.xml","World G Oak Cinematic map","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak c_0.mtrl.xml","World G Oak mapB","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak c_falling_0.mtrl.xml","World G Oak mapB","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak c_flail_0.mtrl.xml","World G Oak mapB","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak d burnt_falling_0.mtrl.xml","World G Oak Burnt","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak d cinematic_0.mtrl.xml","World G Oak map","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak d_0.mtrl.xml","World G Oak mapB","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak d_falling_0.mtrl.xml","World G Oak mapB","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak d_flail_0.mtrl.xml","World G Oak mapB","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak e burnt_falling_0.mtrl.xml","World G Oak Burnt","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak e_0.mtrl.xml","World G Oak mapB","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak e_falling_0.mtrl.xml","World G Oak mapB","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak e_flail_0.mtrl.xml","World G Oak mapB","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak f burnt_falling_0.mtrl.xml","World G Oak Burnt","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak f_0.mtrl.xml","World G Oak mapB","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak f_falling_0.mtrl.xml","World G Oak mapB","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak f_flail_0.mtrl.xml","World G Oak mapB","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak g burnt_falling_0.mtrl.xml","World G Oak Burnt","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak g_0.mtrl.xml","World G Oak mapB","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak g_flail_0.mtrl.xml","World G Oak mapB","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak stump burnta_0.mtrl.xml","world g oak burnt","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak stump burntb_0.mtrl.xml","world g oak burnt","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak stump burnt_0.mtrl.xml","world g oak burnt","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak stumpb_0.mtrl.xml","World G Oak mapB","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g oak stump_0.mtrl.xml","World G Oak mapB","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g petrobolos broken_0.mtrl.xml","Siege G Petrobolos","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g petrobolos broken_1.mtrl.xml","Siege G Petrobolos","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g petrobolos broken_2.mtrl.xml","Siege G Petrobolos Projectile","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g poseidon stand_0.mtrl.xml","World G Statue Poseidon Base","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue chimera_0.mtrl.xml","World G Statue Chimera","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue chimera_1.mtrl.xml","World G Statue Chimera Tail","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue chimera_2.mtrl.xml","world G statue base","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue colossus_1.mtrl.xml","World G Statue Colossus Base","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue colossus_2.mtrl.xml","World G Statue Colossus","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue hades_0.mtrl.xml","World G Statue Hades","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue hades_1.mtrl.xml","World G Statue Hades","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue hades_death_0.mtrl.xml","World G Statue Hades","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue hades_death_1.mtrl.xml","World G Statue Hades","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue hydra_0.mtrl.xml","Special G Hydra Statue","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue hydra_1.mtrl.xml","world G statue base","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue lion_0.mtrl.xml","world G statue base","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue lion_1.mtrl.xml","Special G Nemean Lion Statue","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue manticore_0.mtrl.xml","Special G Manticore Statue","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue manticore_1.mtrl.xml","Special G Manticore Wing statue","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue manticore_2.mtrl.xml","world G statue base","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue melagius_0.mtrl.xml","World G Statue Colossus Base","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue melagius_1.mtrl.xml","General Shield","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue melagius_2.mtrl.xml","General Body","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue melagius_3.mtrl.xml","General Sword","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue melagius_4.mtrl.xml","General Head","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue melagius_death_0.mtrl.xml","World G Statue Colossus Base","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue melagius_death_1.mtrl.xml","General Shield","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue melagius_death_2.mtrl.xml","General Body","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue melagius_death_3.mtrl.xml","General Sword","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue melagius_death_4.mtrl.xml","General Head","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue minotaur_0.mtrl.xml","World G Statue Minotaur","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue minotaur_1.mtrl.xml","Minotaur Ring","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue minotaur_2.mtrl.xml","World G Statue Colossus Base","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue minotaur_3.mtrl.xml","World G Statue Minotaur Axe","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue minotaur_4.mtrl.xml","World G Statue Minotaur Axe","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue poseidon hp_0.mtrl.xml","Cine G Poseidon Stone","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue poseidon hp_1.mtrl.xml","Cine G Poseidon Stone","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue poseidon hp_2.mtrl.xml","Cine G Poseidon Trident","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue poseidon hp_3.mtrl.xml","World G Statue Poseidon Base","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue poseidon large with trident_0.mtrl.xml","Cine G Poseidon Stone","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue poseidon large with trident_1.mtrl.xml","World G Statue Poseidon Base","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue poseidon large with trident_2.mtrl.xml","Cine G Poseidon Trident","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue poseidon large without trident_0.mtrl.xml","Cine G Poseidon Stone","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue poseidon large without trident_1.mtrl.xml","World G Statue Poseidon Base","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue poseidon_0.mtrl.xml","World G Statue Poseidon Base","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue poseidon_0_old.mtrl.xml","World G Statue Poseidon","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue poseidon_1.mtrl.xml","World G Statue Poseidon","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue poseidon_1_old.mtrl.xml","World G Statue Poseidon Trident","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue poseidon_2.mtrl.xml","World G Statue Poseidon Trident","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue poseidon_2_old.mtrl.xml","World G Statue Poseidon","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue poseidon_3.mtrl.xml","World G Statue Poseidon Base","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue poseidon_death_0.mtrl.xml","World G Statue Poseidon","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue poseidon_death_1.mtrl.xml","World G Statue Poseidon Trident","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue poseidon_death_2.mtrl.xml","World G Statue Poseidon","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue poseidon_old_0.mtrl.xml","World G Statue Poseidon","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue poseidon_old_1.mtrl.xml","World G Statue Poseidon Trident","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue poseidon_old_2.mtrl.xml","World G Statue Poseidon","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue zeus_0.mtrl.xml","World G Statue Zeus","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue zeus_1.mtrl.xml","World G Statue Zeus","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue zeus_death_0.mtrl.xml","World G Statue Zeus","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g statue zeus_death_1.mtrl.xml","World G Statue Zeus","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g tent_0.mtrl.xml","World G Tent","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g tent_1.mtrl.xml","World G Tent","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g tent_death_0.mtrl.xml","World G Tent","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g tent_death_1.mtrl.xml","World G Tent","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g torch short_0.mtrl.xml","World G Torch","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g torch tall_0.mtrl.xml","World G Torch","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g underworld passage entrance_0.mtrl.xml","Building G Underground Passage Greek","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g underworld passage exit_0.mtrl.xml","Building G Underground Passage Greek B","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g weapons 1_0.mtrl.xml","Attachments G Sword Copper","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g weapons 1_1.mtrl.xml","Attachments G Shield Bronze","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g weapons 1_2.mtrl.xml","world a breastplate map","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g weapons 1_3.mtrl.xml","world G Helmet Map","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g weapons 2_0.mtrl.xml","Attachments G Shield Iron","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g weapons 2_1.mtrl.xml","world a breastplate map","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g weapons 2_2.mtrl.xml","Attachments G Sword Iron","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g weapons 2_3.mtrl.xml","world G Helmet Map","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g weapons 3_0.mtrl.xml","world a breastplate map","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g weapons 3_1.mtrl.xml","Attachments G Shield Bronze","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g weapons 3_2.mtrl.xml","Attachments G Sword Standard","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g weapons 3_3.mtrl.xml","world G Helmet Map","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g weapons 4_0.mtrl.xml","world G Helmet Map","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g weapons 4_1.mtrl.xml","world a breastplate map","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g zeus stand_0.mtrl.xml","World G Statue Zeus","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world g zeus stand_1.mtrl.xml","World G Statue Zeus","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world m marsh stump_0.mtrl.xml","World M Marsh Tree","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world m marsh tree a_0.mtrl.xml","World M Marsh Tree","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world m marsh tree burnt falling a_0.mtrl.xml","World M Marsh Tree burnt map","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world m marsh tree burnt falling b_0.mtrl.xml","World M Marsh Tree burnt map","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world m marsh tree burnt falling c_0.mtrl.xml","World M Marsh Tree burnt map","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world m marsh tree burnt falling d_0.mtrl.xml","World M Marsh Tree burnt map","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world m marsh tree b_0.mtrl.xml","World M Marsh Tree","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world m marsh tree c_0.mtrl.xml","World M Marsh Tree","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world m marsh tree d_0.mtrl.xml","World M Marsh Tree","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world m marsh tree falling a_0.mtrl.xml","World M Marsh Tree","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world m marsh tree falling b_0.mtrl.xml","World M Marsh Tree","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world m marsh tree falling c_0.mtrl.xml","World M Marsh Tree","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world m marsh tree falling d_0.mtrl.xml","World M Marsh Tree","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n ballista broken_0.mtrl.xml","Siege N Ballista Bolt","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n ballista broken_1.mtrl.xml","Siege N Ballista Bolt","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n ballista broken_2.mtrl.xml","Siege N Ballista","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n ballista broken_3.mtrl.xml","Siege N Ballista","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n column brokena_0.mtrl.xml","World N Column","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n column brokenb_0.mtrl.xml","World N Column","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n column brokenc_0.mtrl.xml","World N Column","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n column brokend_0.mtrl.xml","World N Column","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n column fallen_0.mtrl.xml","World N Column","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n column_0.mtrl.xml","World N Column","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n debris a age1_0.mtrl.xml","Building N SettlementAge1","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n debris a age2_0.mtrl.xml","Building N SettlementAge2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n debris a age3_0.mtrl.xml","Building N SettlementAge3","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n debris a age4_0.mtrl.xml","Building N SettlementAge3","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n debris a age4_1.mtrl.xml","Building N SettlementAge4","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n debris a_0.mtrl.xml","Building N Shared01 2 map","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n debris a_1.mtrl.xml","Building N Shared04 2 map","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n debris b age1_0.mtrl.xml","Building N SettlementAge1","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n debris b age2_0.mtrl.xml","Building N SettlementAge2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n debris b age3_0.mtrl.xml","Building N SettlementAge3","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n debris b age4_0.mtrl.xml","Building N SettlementAge3","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n debris b age4_1.mtrl.xml","Building N SettlementAge4","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n debris b_0.mtrl.xml","Building N Shared01 2 map","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\world n debris c age1_0.mtrl.xml","Building N SettlementAge1","0",""
