"Filename","BTIFile","NoAlphaTest","AlphaBits","Format"
"boarder greek top left corner","D:\AI_upscaling\AoMEE\extracted\textures\ui\boarder greek top left corner.bti","False","0","DeflatedRGBA8"
"boarder greek top middle","D:\AI_upscaling\AoMEE\extracted\textures\ui\boarder greek top middle.bti","False","0","DeflatedRGBA8"
"boarder greek top right corner","D:\AI_upscaling\AoMEE\extracted\textures\ui\boarder greek top right corner.bti","False","0","DeflatedRGBA8"
"boarder norse bottom left corner","D:\AI_upscaling\AoMEE\extracted\textures\ui\boarder norse bottom left corner.bti","False","0","DeflatedRGBA8"
"boarder norse bottom middle","D:\AI_upscaling\AoMEE\extracted\textures\ui\boarder norse bottom middle.bti","False","0","DeflatedRGBA8"
"boarder norse bottom right corner","D:\AI_upscaling\AoMEE\extracted\textures\ui\boarder norse bottom right corner.bti","False","0","DeflatedRGBA8"
"boarder norse middle left","D:\AI_upscaling\AoMEE\extracted\textures\ui\boarder norse middle left.bti","False","0","DeflatedRGBA8"
"boarder norse middle right","D:\AI_upscaling\AoMEE\extracted\textures\ui\boarder norse middle right.bti","False","0","DeflatedRGBA8"
"boarder norse top left corner","D:\AI_upscaling\AoMEE\extracted\textures\ui\boarder norse top left corner.bti","False","0","DeflatedRGBA8"
"boarder norse top middle","D:\AI_upscaling\AoMEE\extracted\textures\ui\boarder norse top middle.bti","False","0","DeflatedRGBA8"
"boarder norse top right corner","D:\AI_upscaling\AoMEE\extracted\textures\ui\boarder norse top right corner.bti","False","0","DeflatedRGBA8"
"bonusarea","D:\AI_upscaling\AoMEE\extracted\textures\ui\bonusarea.bti","False","0","DeflatedRGBA8"
"button close clicked","D:\AI_upscaling\AoMEE\extracted\textures\ui\button close clicked.bti","False","0","DeflatedRGBA8"
"button close rollover","D:\AI_upscaling\AoMEE\extracted\textures\ui\button close rollover.bti","False","0","DeflatedRGBA8"
"button close","D:\AI_upscaling\AoMEE\extracted\textures\ui\button close.bti","False","0","DeflatedRGBA8"
"button kick clicked","D:\AI_upscaling\AoMEE\extracted\textures\ui\button kick clicked.bti","False","0","DeflatedRGBA8"
"button kick rollover","D:\AI_upscaling\AoMEE\extracted\textures\ui\button kick rollover.bti","False","0","DeflatedRGBA8"
"button kick","D:\AI_upscaling\AoMEE\extracted\textures\ui\button kick.bti","False","0","DeflatedRGBA8"
"button main","D:\AI_upscaling\AoMEE\extracted\textures\ui\button main.bti","False","1","DeflatedRGBA8"
"button main_clicked","D:\AI_upscaling\AoMEE\extracted\textures\ui\button main_clicked.bti","False","1","DeflatedRGBA8"
"button main_rollover","D:\AI_upscaling\AoMEE\extracted\textures\ui\button main_rollover.bti","False","1","DeflatedRGBA8"
"buysellbackground","D:\AI_upscaling\AoMEE\extracted\textures\ui\buysellbackground.bti","False","4","DeflatedRGBA8"
"campmap_atlantis1","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_atlantis1.bti","False","0","DeflatedRGBA8"
"campmap_atlantis10","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_atlantis10.bti","False","0","DeflatedRGBA8"
"campmap_atlantis11","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_atlantis11.bti","False","0","DeflatedRGBA8"
"campmap_atlantis12","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_atlantis12.bti","False","0","DeflatedRGBA8"
"campmap_atlantis2","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_atlantis2.bti","False","0","DeflatedRGBA8"
"campmap_atlantis3","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_atlantis3.bti","False","0","DeflatedRGBA8"
"campmap_atlantis4","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_atlantis4.bti","False","0","DeflatedRGBA8"
"campmap_atlantis5","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_atlantis5.bti","False","0","DeflatedRGBA8"
"campmap_atlantis6","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_atlantis6.bti","False","0","DeflatedRGBA8"
"campmap_atlantis7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_atlantis7.bti","False","0","DeflatedRGBA8"
"campmap_atlantis8","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_atlantis8.bti","False","0","DeflatedRGBA8"
"campmap_atlantis9","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_atlantis9.bti","False","0","DeflatedRGBA8"
"campmap_b_atlantis6","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_b_atlantis6.bti","False","0","DeflatedRGBA8"
"campmap_b_atlantis7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_b_atlantis7.bti","False","0","DeflatedRGBA8"
"campmap_b_egypt7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_b_egypt7.bti","False","0","DeflatedRGBA8"
"campmap_b_greece7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_b_greece7.bti","False","0","DeflatedRGBA8"
"campmap_b_greece8","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_b_greece8.bti","False","0","DeflatedRGBA8"
"campmap_b_new_atlantis6","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_b_new_atlantis6.bti","False","0","DeflatedRGBA8"
"campmap_b_new_atlantis7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_b_new_atlantis7.bti","False","0","DeflatedRGBA8"
"campmap_b_norselands3","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_b_norselands3.bti","False","0","DeflatedRGBA8"
"campmap_b_norselands4","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_b_norselands4.bti","False","0","DeflatedRGBA8"
"campmap_china1","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_china1.bti","False","0","DeflatedRGBA8"
"campmap_china10","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_china10.bti","False","0","DeflatedRGBA8"
"campmap_china11","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_china11.bti","False","0","DeflatedRGBA8"
"campmap_china12","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_china12.bti","False","0","DeflatedRGBA8"
"campmap_china2","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_china2.bti","False","0","DeflatedRGBA8"
"campmap_china3","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_china3.bti","False","0","DeflatedRGBA8"
"campmap_china4","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_china4.bti","False","0","DeflatedRGBA8"
"campmap_china5","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_china5.bti","False","0","DeflatedRGBA8"
"campmap_china6","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_china6.bti","False","0","DeflatedRGBA8"
"campmap_china7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_china7.bti","False","0","DeflatedRGBA8"
"campmap_china8","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_china8.bti","False","0","DeflatedRGBA8"
"campmap_china9","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_china9.bti","False","0","DeflatedRGBA8"
"campmap_c_atlantis6","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_c_atlantis6.bti","False","0","DeflatedRGBA8"
"campmap_c_atlantis7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_c_atlantis7.bti","False","0","DeflatedRGBA8"
"campmap_c_egypt7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_c_egypt7.bti","False","0","DeflatedRGBA8"
"campmap_c_greece7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_c_greece7.bti","False","0","DeflatedRGBA8"
"campmap_c_greece8","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_c_greece8.bti","False","0","DeflatedRGBA8"
"campmap_c_new_atlantis6","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_c_new_atlantis6.bti","False","0","DeflatedRGBA8"
"campmap_c_new_atlantis7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_c_new_atlantis7.bti","False","0","DeflatedRGBA8"
"campmap_c_norselands3","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_c_norselands3.bti","False","0","DeflatedRGBA8"
"campmap_c_norselands4","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_c_norselands4.bti","False","0","DeflatedRGBA8"
"campmap_egypt1","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_egypt1.bti","False","0","DeflatedRGBA8"
"campmap_egypt10","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_egypt10.bti","False","0","DeflatedRGBA8"
"campmap_egypt11","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_egypt11.bti","False","0","DeflatedRGBA8"
"campmap_egypt12","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_egypt12.bti","False","0","DeflatedRGBA8"
"campmap_egypt2","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_egypt2.bti","False","0","DeflatedRGBA8"
"campmap_egypt3","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_egypt3.bti","False","0","DeflatedRGBA8"
"campmap_egypt4","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_egypt4.bti","False","0","DeflatedRGBA8"
"campmap_egypt5","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_egypt5.bti","False","0","DeflatedRGBA8"
"campmap_egypt6","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_egypt6.bti","False","0","DeflatedRGBA8"
"campmap_egypt7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_egypt7.bti","False","0","DeflatedRGBA8"
"campmap_egypt8","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_egypt8.bti","False","0","DeflatedRGBA8"
"campmap_egypt9","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_egypt9.bti","False","0","DeflatedRGBA8"
"campmap_f_atlantis6","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_f_atlantis6.bti","False","0","DeflatedRGBA8"
"campmap_f_atlantis7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_f_atlantis7.bti","False","0","DeflatedRGBA8"
"campmap_f_egypt7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_f_egypt7.bti","False","0","DeflatedRGBA8"
"campmap_f_greece7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_f_greece7.bti","False","0","DeflatedRGBA8"
"campmap_f_greece8","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_f_greece8.bti","False","0","DeflatedRGBA8"
"campmap_f_new_atlantis6","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_f_new_atlantis6.bti","False","0","DeflatedRGBA8"
"campmap_f_new_atlantis7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_f_new_atlantis7.bti","False","0","DeflatedRGBA8"
"campmap_f_norselands3","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_f_norselands3.bti","False","0","DeflatedRGBA8"
"campmap_f_norselands4","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_f_norselands4.bti","False","0","DeflatedRGBA8"
"campmap_greece1","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_greece1.bti","False","0","DeflatedRGBA8"
"campmap_greece10","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_greece10.bti","False","0","DeflatedRGBA8"
"campmap_greece11","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_greece11.bti","False","0","DeflatedRGBA8"
"campmap_greece12","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_greece12.bti","False","0","DeflatedRGBA8"
"campmap_greece2","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_greece2.bti","False","0","DeflatedRGBA8"
"campmap_greece3","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_greece3.bti","False","0","DeflatedRGBA8"
"campmap_greece4","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_greece4.bti","False","0","DeflatedRGBA8"
"campmap_greece5","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_greece5.bti","False","0","DeflatedRGBA8"
"campmap_greece6","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_greece6.bti","False","0","DeflatedRGBA8"
"campmap_greece7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_greece7.bti","False","0","DeflatedRGBA8"
"campmap_greece8","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_greece8.bti","False","0","DeflatedRGBA8"
"campmap_greece9","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_greece9.bti","False","0","DeflatedRGBA8"
"campmap_g_atlantis6","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_g_atlantis6.bti","False","0","DeflatedRGBA8"
"campmap_g_atlantis7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_g_atlantis7.bti","False","0","DeflatedRGBA8"
"campmap_g_egypt7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_g_egypt7.bti","False","0","DeflatedRGBA8"
"campmap_g_greece7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_g_greece7.bti","False","0","DeflatedRGBA8"
"campmap_g_greece8","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_g_greece8.bti","False","0","DeflatedRGBA8"
"campmap_g_new_atlantis6","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_g_new_atlantis6.bti","False","0","DeflatedRGBA8"
"campmap_g_new_atlantis7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_g_new_atlantis7.bti","False","0","DeflatedRGBA8"
"campmap_g_norselands3","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_g_norselands3.bti","False","0","DeflatedRGBA8"
"campmap_g_norselands4","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_g_norselands4.bti","False","0","DeflatedRGBA8"
"campmap_i_atlantis6","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_i_atlantis6.bti","False","0","DeflatedRGBA8"
"campmap_i_atlantis7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_i_atlantis7.bti","False","0","DeflatedRGBA8"
"campmap_i_egypt7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_i_egypt7.bti","False","0","DeflatedRGBA8"
"campmap_i_greece7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_i_greece7.bti","False","0","DeflatedRGBA8"
"campmap_i_greece8","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_i_greece8.bti","False","0","DeflatedRGBA8"
"campmap_i_new_atlantis6","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_i_new_atlantis6.bti","False","0","DeflatedRGBA8"
"campmap_i_new_atlantis7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_i_new_atlantis7.bti","False","0","DeflatedRGBA8"
"campmap_i_norselands3","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_i_norselands3.bti","False","0","DeflatedRGBA8"
"campmap_i_norselands4","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_i_norselands4.bti","False","0","DeflatedRGBA8"
"campmap_k_atlantis6","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_k_atlantis6.bti","False","0","DeflatedRGBA8"
"campmap_k_atlantis7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_k_atlantis7.bti","False","0","DeflatedRGBA8"
"campmap_k_egypt7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_k_egypt7.bti","False","0","DeflatedRGBA8"
"campmap_k_greece7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_k_greece7.bti","False","0","DeflatedRGBA8"
"campmap_k_greece8","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_k_greece8.bti","False","0","DeflatedRGBA8"
"campmap_k_new_atlantis6","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_k_new_atlantis6.bti","False","0","DeflatedRGBA8"
"campmap_k_new_atlantis7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_k_new_atlantis7.bti","False","0","DeflatedRGBA8"
"campmap_k_norselands3","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_k_norselands3.bti","False","0","DeflatedRGBA8"
"campmap_k_norselands4","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_k_norselands4.bti","False","0","DeflatedRGBA8"
"campmap_new_atlantis1","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_new_atlantis1.bti","False","0","DeflatedRGBA8"
"campmap_new_atlantis10","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_new_atlantis10.bti","False","0","DeflatedRGBA8"
"campmap_new_atlantis11","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_new_atlantis11.bti","False","0","DeflatedRGBA8"
"campmap_new_atlantis12","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_new_atlantis12.bti","False","0","DeflatedRGBA8"
"campmap_new_atlantis2","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_new_atlantis2.bti","False","0","DeflatedRGBA8"
"campmap_new_atlantis3","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_new_atlantis3.bti","False","0","DeflatedRGBA8"
"campmap_new_atlantis4","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_new_atlantis4.bti","False","0","DeflatedRGBA8"
"campmap_new_atlantis5","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_new_atlantis5.bti","False","0","DeflatedRGBA8"
"campmap_new_atlantis6","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_new_atlantis6.bti","False","0","DeflatedRGBA8"
"campmap_new_atlantis7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_new_atlantis7.bti","False","0","DeflatedRGBA8"
"campmap_new_atlantis8","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_new_atlantis8.bti","False","0","DeflatedRGBA8"
"campmap_new_atlantis9","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_new_atlantis9.bti","False","0","DeflatedRGBA8"
"campmap_norselands1","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_norselands1.bti","False","0","DeflatedRGBA8"
"campmap_norselands10","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_norselands10.bti","False","0","DeflatedRGBA8"
"campmap_norselands11","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_norselands11.bti","False","0","DeflatedRGBA8"
"campmap_norselands12","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_norselands12.bti","False","0","DeflatedRGBA8"
"campmap_norselands2","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_norselands2.bti","False","0","DeflatedRGBA8"
"campmap_norselands3","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_norselands3.bti","False","0","DeflatedRGBA8"
"campmap_norselands4","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_norselands4.bti","False","0","DeflatedRGBA8"
"campmap_norselands5","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_norselands5.bti","False","0","DeflatedRGBA8"
"campmap_norselands6","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_norselands6.bti","False","0","DeflatedRGBA8"
"campmap_norselands7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_norselands7.bti","False","0","DeflatedRGBA8"
"campmap_norselands8","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_norselands8.bti","False","0","DeflatedRGBA8"
"campmap_norselands9","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_norselands9.bti","False","0","DeflatedRGBA8"
"campmap_s_atlantis6","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_s_atlantis6.bti","False","0","DeflatedRGBA8"
"campmap_s_atlantis7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_s_atlantis7.bti","False","0","DeflatedRGBA8"
"campmap_s_egypt7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_s_egypt7.bti","False","0","DeflatedRGBA8"
"campmap_s_greece7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_s_greece7.bti","False","0","DeflatedRGBA8"
"campmap_s_greece8","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_s_greece8.bti","False","0","DeflatedRGBA8"
"campmap_s_new_atlantis6","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_s_new_atlantis6.bti","False","0","DeflatedRGBA8"
"campmap_s_new_atlantis7","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_s_new_atlantis7.bti","False","0","DeflatedRGBA8"
"campmap_s_norselands3","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_s_norselands3.bti","False","0","DeflatedRGBA8"
"campmap_s_norselands4","D:\AI_upscaling\AoMEE\extracted\textures\ui\campmap_s_norselands4.bti","False","0","DeflatedRGBA8"
"chargebar empty","D:\AI_upscaling\AoMEE\extracted\textures\ui\chargebar empty.bti","False","0","DeflatedRGBA8"
"chargebar health","D:\AI_upscaling\AoMEE\extracted\textures\ui\chargebar health.bti","False","0","DeflatedRGBA8"
"chargebar power","D:\AI_upscaling\AoMEE\extracted\textures\ui\chargebar power.bti","False","0","DeflatedRGBA8"
"chat icon","D:\AI_upscaling\AoMEE\extracted\textures\ui\chat icon.bti","False","4","DeflatedRGBA8"
"diamond-alpha","D:\AI_upscaling\AoMEE\extracted\textures\ui\diamond-alpha.bti","False","0","DeflatedRGBA8"
"diamond","D:\AI_upscaling\AoMEE\extracted\textures\ui\diamond.bti","False","0","DeflatedRGBA8"
