RelativePath,Source,Destination,Width,Height,TgaImageType,BitsPerPixel,DecodedPixels,RGBA_SHA256,PNG_RGBA_SHA256,Status,Error
textures\ui\ui map acropolis 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map acropolis 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map acropolis 128x128.png,128,128,2,32,16384,e45d3ebb636d9d0334c0a0be3258bd74721fbdab97a3dbd4cdf5040ae800faab,e45d3ebb636d9d0334c0a0be3258bd74721fbdab97a3dbd4cdf5040ae800faab,PASS,
textures\ui\ui map acropolis 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map acropolis 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map acropolis 256x256.png,256,256,2,32,65536,8748f4a107d7c93660e6082ab5e4954c27bac0ca56a5d9fd9d448ea6aceb8a2b,8748f4a107d7c93660e6082ab5e4954c27bac0ca56a5d9fd9d448ea6aceb8a2b,PASS,
textures\ui\ui map alfheim 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map alfheim 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map alfheim 128x128.png,128,128,2,32,16384,e0f9bd68c9ac9e825f2b7598e38fe80cd4922ad478a810395c71325d20218c10,e0f9bd68c9ac9e825f2b7598e38fe80cd4922ad478a810395c71325d20218c10,PASS,
textures\ui\ui map alfheim 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map alfheim 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map alfheim 256x256.png,256,256,2,32,65536,7c0790c0fa8b5bca3b6b79cfd60ae19a7f39d32a5af0e2476a0957bd90e80b74,7c0790c0fa8b5bca3b6b79cfd60ae19a7f39d32a5af0e2476a0957bd90e80b74,PASS,
textures\ui\ui map altheim 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map altheim 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map altheim 128x128.png,128,128,2,32,16384,d9c0064accd75733334b48d8985b54029c577f92b37c965890adde250a79f630,d9c0064accd75733334b48d8985b54029c577f92b37c965890adde250a79f630,PASS,
textures\ui\ui map altheim 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map altheim 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map altheim 256x256.png,256,256,2,32,65536,9670cf50f07738d6c8afce1f2eb0be17910d165137a2b5569c7e329a331c48fd,9670cf50f07738d6c8afce1f2eb0be17910d165137a2b5569c7e329a331c48fd,PASS,
textures\ui\ui map anatolia 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map anatolia 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map anatolia 128x128.png,128,128,2,32,16384,ce51b8254db5e07d96b72226156e3df2c49b4b799d142b70162692618cebaa36,ce51b8254db5e07d96b72226156e3df2c49b4b799d142b70162692618cebaa36,PASS,
textures\ui\ui map anatolia 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map anatolia 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map anatolia 256x256.png,256,256,2,32,65536,8e7c97a4fc5836e964a52eeff051bcfc5df121b93d19bdbf3bdee1f58d0b8b3d,8e7c97a4fc5836e964a52eeff051bcfc5df121b93d19bdbf3bdee1f58d0b8b3d,PASS,
textures\ui\ui map any 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map any 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map any 128x128.png,128,128,2,32,16384,323727c42e24b40df7f0b3e2e87432d1064061903ead88a9d3936e9986bedcde,323727c42e24b40df7f0b3e2e87432d1064061903ead88a9d3936e9986bedcde,PASS,
textures\ui\ui map any 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map any 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map any 256x256.png,256,256,2,32,65536,0d54c8a974994a3faadd591c70b1a9e35327186163d5326337a632371a65f855,0d54c8a974994a3faadd591c70b1a9e35327186163d5326337a632371a65f855,PASS,
textures\ui\ui map archipelago 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map archipelago 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map archipelago 128x128.png,128,128,2,32,16384,e7646330bd5f26e70d4c6a3caac605080bb122bc1c466eec0d24453d4e11f684,e7646330bd5f26e70d4c6a3caac605080bb122bc1c466eec0d24453d4e11f684,PASS,
textures\ui\ui map archipelago 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map archipelago 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map archipelago 256x256.png,256,256,2,32,65536,a78df9a55f585156209479fdb69776796402f74ab6364670e5dd0680346f6065,a78df9a55f585156209479fdb69776796402f74ab6364670e5dd0680346f6065,PASS,
textures\ui\ui map basin 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map basin 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map basin 256x256.png,256,256,2,32,65536,11bd019e2d24d3fe5433a44255a48b1e98c4e82fab3ca35dfa144d0451414360,11bd019e2d24d3fe5433a44255a48b1e98c4e82fab3ca35dfa144d0451414360,PASS,
textures\ui\ui map black sea 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map black sea 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map black sea 128x128.png,128,128,2,32,16384,9b726e660332d8d9aae680c30352cd0ea86a6f0418041c4182a87bae4ba3b16a,9b726e660332d8d9aae680c30352cd0ea86a6f0418041c4182a87bae4ba3b16a,PASS,
textures\ui\ui map black sea 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map black sea 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map black sea 256x256.png,256,256,2,32,65536,2af16f08700fe1b2603596a3ce37a8514bf2490e15a560e45bf5cdc8ad80fdbe,2af16f08700fe1b2603596a3ce37a8514bf2490e15a560e45bf5cdc8ad80fdbe,PASS,
textures\ui\ui map blue lagoon.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map blue lagoon.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map blue lagoon.png,256,256,2,32,65536,fb141c093abb4f6403bc9cbe78eea2a14175893ec0dd1ae58077214eab770ba4,fb141c093abb4f6403bc9cbe78eea2a14175893ec0dd1ae58077214eab770ba4,PASS,
textures\ui\ui map boarder highlight 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map boarder highlight 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map boarder highlight 128x128.png,128,128,2,32,16384,8440e7f41a1603254a0f1918265f37d0d9b3fd7d283cf358e37f1ecdc9d9f91c,8440e7f41a1603254a0f1918265f37d0d9b3fd7d283cf358e37f1ecdc9d9f91c,PASS,
textures\ui\ui map boarder highlight 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map boarder highlight 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map boarder highlight 256x256.png,256,256,2,32,65536,5aa9f8da7db8ac83584b7d62446227d8dee3321addf8fe41be094f4cc60238a3,5aa9f8da7db8ac83584b7d62446227d8dee3321addf8fe41be094f4cc60238a3,PASS,
textures\ui\ui map boarder template 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map boarder template 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map boarder template 128x128.png,128,128,2,32,16384,7e66387b35a317031bc269b92219d562be1421cbe8b7f17590ff4396ee36b99e,7e66387b35a317031bc269b92219d562be1421cbe8b7f17590ff4396ee36b99e,PASS,
textures\ui\ui map boarder template 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map boarder template 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map boarder template 256x256.png,256,256,2,32,65536,371ecbc2726675102a0203aeb29b215a380629103138a844b68525835973d2cc,371ecbc2726675102a0203aeb29b215a380629103138a844b68525835973d2cc,PASS,
textures\ui\ui map deep jungle 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map deep jungle 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map deep jungle 256x256.png,256,256,2,32,65536,372dbb792550b8bd19cf95e3adcbaa6cc29f3e378b39b16b47a586b1fd4c8c1e,372dbb792550b8bd19cf95e3adcbaa6cc29f3e378b39b16b47a586b1fd4c8c1e,PASS,
textures\ui\ui map erebus 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map erebus 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map erebus 128x128.png,128,128,2,32,16384,48f3b5b0000aa88a455d137f823f0b798e37cd1355926ea8f9416b06b61f1488,48f3b5b0000aa88a455d137f823f0b798e37cd1355926ea8f9416b06b61f1488,PASS,
textures\ui\ui map erebus 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map erebus 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map erebus 256x256.png,256,256,2,32,65536,7d1762fb1b49b17954733468ca5de8b601285cacb0f95596d10b949ad9289191,7d1762fb1b49b17954733468ca5de8b601285cacb0f95596d10b949ad9289191,PASS,
textures\ui\ui map fgc 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map fgc 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map fgc 128x128.png,128,128,2,32,16384,aed40d45c56e9e4a172da75b51894831fb0a252391d82b8c7b6f1659ec42bc15,aed40d45c56e9e4a172da75b51894831fb0a252391d82b8c7b6f1659ec42bc15,PASS,
textures\ui\ui map fgc 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map fgc 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map fgc 256x256.png,256,256,2,32,65536,10eef17a7b9c0f0eb1e2f327242052bb3cb7df7327bcc797ea46db4f8b2ca312,10eef17a7b9c0f0eb1e2f327242052bb3cb7df7327bcc797ea46db4f8b2ca312,PASS,
textures\ui\ui map ghost lake 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map ghost lake 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map ghost lake 128x128.png,128,128,2,32,16384,9d0dfa780b795b851d1e06dcc7b99245beb1f7a87a7cf7160039d621acb89f0f,9d0dfa780b795b851d1e06dcc7b99245beb1f7a87a7cf7160039d621acb89f0f,PASS,
textures\ui\ui map ghost lake 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map ghost lake 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map ghost lake 256x256.png,256,256,2,32,65536,054a34cd47d9afac35a1fdc3669e0b8ab3bbbbe05fa19203a30fb427ea64afaa,054a34cd47d9afac35a1fdc3669e0b8ab3bbbbe05fa19203a30fb427ea64afaa,PASS,
textures\ui\ui map golden fleece 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map golden fleece 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map golden fleece 128x128.png,128,128,2,32,16384,f48439da93e2f4bbfa9a28d90e2c807b77f388e29a1a941ee5604a8daf02bec0,f48439da93e2f4bbfa9a28d90e2c807b77f388e29a1a941ee5604a8daf02bec0,PASS,
textures\ui\ui map golden fleece 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map golden fleece 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map golden fleece 256x256.png,256,256,2,32,65536,9eea09524690ab6a28dca45be51cee527b77017c288002232927df5be9cb4251,9eea09524690ab6a28dca45be51cee527b77017c288002232927df5be9cb4251,PASS,
textures\ui\ui map highland 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map highland 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map highland 128x128.png,128,128,2,32,16384,49a62cc05ba9de5e078c4b3b93d65b6633ed2f49afb7aabba284fba4e1feeaf9,49a62cc05ba9de5e078c4b3b93d65b6633ed2f49afb7aabba284fba4e1feeaf9,PASS,
textures\ui\ui map highland 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map highland 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map highland 256x256.png,256,256,2,32,65536,2b68557618f1aacf98424807b8730b97e0abd5114df7a0a36be5a1ce40668d25,2b68557618f1aacf98424807b8730b97e0abd5114df7a0a36be5a1ce40668d25,PASS,
textures\ui\ui map islands 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map islands 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map islands 128x128.png,128,128,2,32,16384,32124890a7e0c34f0ee98a627ca14990080bb25dcae0fb9b7f860c5e29bc4ec7,32124890a7e0c34f0ee98a627ca14990080bb25dcae0fb9b7f860c5e29bc4ec7,PASS,
textures\ui\ui map islands 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map islands 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map islands 256x256.png,256,256,2,32,65536,498f7cf867d822b94dbc1fb992fbf21ee769d0a19a0ae60e8ca55b22273d398a,498f7cf867d822b94dbc1fb992fbf21ee769d0a19a0ae60e8ca55b22273d398a,PASS,
textures\ui\ui map jotunheim 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map jotunheim 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map jotunheim 128x128.png,128,128,2,32,16384,2cb20c7bbf48e9f8213891eccd094b2b14de71682976c16e91c7d236757d1944,2cb20c7bbf48e9f8213891eccd094b2b14de71682976c16e91c7d236757d1944,PASS,
textures\ui\ui map jotunheim 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map jotunheim 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map jotunheim 256x256.png,256,256,2,32,65536,c0d0feff76058f38dd43d9c5219f92e615982fbb94b1b737f71c9b2addbde084,c0d0feff76058f38dd43d9c5219f92e615982fbb94b1b737f71c9b2addbde084,PASS,
textures\ui\ui map king of the hill 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map king of the hill 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map king of the hill 128x128.png,128,128,2,32,16384,f529767352c894aa029fa201f253251a28c4a36d9c0d826e507bbf767af68050,f529767352c894aa029fa201f253251a28c4a36d9c0d826e507bbf767af68050,PASS,
textures\ui\ui map king of the hill 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map king of the hill 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map king of the hill 256x256.png,256,256,2,32,65536,92e6948cbc6207e08987b2b89bab4816dd5afaaad15c6b10985f71ef273df3cf,92e6948cbc6207e08987b2b89bab4816dd5afaaad15c6b10985f71ef273df3cf,PASS,
textures\ui\ui map land unknown 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map land unknown 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map land unknown 128x128.png,128,128,2,32,16384,b88b344bdb1e340339d5800cff3927c35647574b8f9a1462ac41ee8171ae734c,b88b344bdb1e340339d5800cff3927c35647574b8f9a1462ac41ee8171ae734c,PASS,
textures\ui\ui map land unknown 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map land unknown 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map land unknown 256x256.png,256,256,2,32,65536,08ce447676c39b8606bd37c8b739bf6fb03f25cfd2679c4eb4826b1da53e7bd4,08ce447676c39b8606bd37c8b739bf6fb03f25cfd2679c4eb4826b1da53e7bd4,PASS,
textures\ui\ui map marsh 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map marsh 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map marsh 128x128.png,128,128,2,32,16384,3b6b4b824ab5699910e99b5ca41b1eb8e7a6eb1bfe13572b256268d3a5c313b4,3b6b4b824ab5699910e99b5ca41b1eb8e7a6eb1bfe13572b256268d3a5c313b4,PASS,
textures\ui\ui map marsh 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map marsh 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map marsh 256x256.png,256,256,2,32,65536,515c70c92459e6e046cf21db3c7e54031ccd900d50ce91760276e7924e0ada4e,515c70c92459e6e046cf21db3c7e54031ccd900d50ce91760276e7924e0ada4e,PASS,
textures\ui\ui map mediterranean 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map mediterranean 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map mediterranean 128x128.png,128,128,2,32,16384,bf429b0f1bc38d62aa84ad7caccf49b6b0d3c477519d2d1f2f9955b2c982ab09,bf429b0f1bc38d62aa84ad7caccf49b6b0d3c477519d2d1f2f9955b2c982ab09,PASS,
textures\ui\ui map mediterranean 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map mediterranean 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map mediterranean 256x256.png,256,256,2,32,65536,cccee26f0d9b3d686f7d0c3004f2bc823fa25bcf5be4693d5d7b69ca6886c496,cccee26f0d9b3d686f7d0c3004f2bc823fa25bcf5be4693d5d7b69ca6886c496,PASS,
textures\ui\ui map megalopolis 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map megalopolis 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map megalopolis 128x128.png,128,128,2,32,16384,02abb82943c2cadd778d46f15c16adfc146c6d0afc3066389a1b46dad8362b3c,02abb82943c2cadd778d46f15c16adfc146c6d0afc3066389a1b46dad8362b3c,PASS,
textures\ui\ui map megalopolis 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map megalopolis 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map megalopolis 256x256.png,256,256,2,32,65536,d313672226fc74dd78330e87c750c14e29096e5c0a95db4ea5328507d60ebf4f,d313672226fc74dd78330e87c750c14e29096e5c0a95db4ea5328507d60ebf4f,PASS,
textures\ui\ui map midgard 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map midgard 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map midgard 128x128.png,128,128,2,32,16384,61356bf917c756c797097516a82bf296e59a2d9e95af10fa6e75268d5f888284,61356bf917c756c797097516a82bf296e59a2d9e95af10fa6e75268d5f888284,PASS,
textures\ui\ui map midgard 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map midgard 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map midgard 256x256.png,256,256,2,32,65536,86c9bdef25ae58a6b7df5e4884df145488b0927a0cfc5ee64657cc825b500e1a,86c9bdef25ae58a6b7df5e4884df145488b0927a0cfc5ee64657cc825b500e1a,PASS,
textures\ui\ui map missing 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map missing 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map missing 128x128.png,128,128,2,32,16384,5b64f633fdfe1dc6d47dc1214946542ecfb1a47c8e6ee0652cb31c1c1a2fdc73,5b64f633fdfe1dc6d47dc1214946542ecfb1a47c8e6ee0652cb31c1c1a2fdc73,PASS,
textures\ui\ui map missing 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map missing 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map missing 256x256.png,256,256,2,32,65536,ab77996eaebf57077343a478f5b673f936c355ec3ea4855a579ad1db353ec898,ab77996eaebf57077343a478f5b673f936c355ec3ea4855a579ad1db353ec898,PASS,
textures\ui\ui map nomad 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map nomad 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map nomad 128x128.png,128,128,2,32,16384,24cfe151c3a09372c4c468f2f2db392a9ced920ea056bb71f30c34b11a820a9f,24cfe151c3a09372c4c468f2f2db392a9ced920ea056bb71f30c34b11a820a9f,PASS,
textures\ui\ui map nomad 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map nomad 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map nomad 256x256.png,256,256,2,32,65536,e0c7ff6ea42566903b3a19b87e3543308a078830f7ccd06fc033ccf6d2d7cc35,e0c7ff6ea42566903b3a19b87e3543308a078830f7ccd06fc033ccf6d2d7cc35,PASS,
textures\ui\ui map oasis 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map oasis 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map oasis 128x128.png,128,128,2,32,16384,8609d45b319b0d7976b5526b652bd02928a9fad02dc1efdcce4aa3447cc1c21f,8609d45b319b0d7976b5526b652bd02928a9fad02dc1efdcce4aa3447cc1c21f,PASS,
textures\ui\ui map oasis 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map oasis 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map oasis 256x256.png,256,256,2,32,65536,9f42cfb3e43521806c5a1ac686aa2ef06e40c1d36a90b2557674f130315e5969,9f42cfb3e43521806c5a1ac686aa2ef06e40c1d36a90b2557674f130315e5969,PASS,
textures\ui\ui map old atlantis 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map old atlantis 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map old atlantis 256x256.png,256,256,2,32,65536,dd336a95396a02be0b5696d8eb16bceb33e4a50b07dfb50e056fb8783d269cfa,dd336a95396a02be0b5696d8eb16bceb33e4a50b07dfb50e056fb8783d269cfa,PASS,
textures\ui\ui map open fields 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map open fields 256x256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map open fields 256x256.png,256,256,2,32,65536,577660a1b85e87a7128f61fe7c0902f5aeff18f3f548a4a8653dc637d2490e09,577660a1b85e87a7128f61fe7c0902f5aeff18f3f548a4a8653dc637d2490e09,PASS,
textures\ui\ui map pick 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\ui\ui map pick 128x128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\ui\ui map pick 128x128.png,128,128,2,32,16384,b0f5516a65cf0d789137c6d21872e294f691bc1ffdc7db0558f1c7f23b31d68c,b0f5516a65cf0d789137c6d21872e294f691bc1ffdc7db0558f1c7f23b31d68c,PASS,
