"FileName","Extension","Texture","ColorTransform","MultitextureMode"
"lp building n towerage2_death_0.xml",".xml","Building N Tower","0","0"
"lp building n towerage2_death_1.mtrl",".mtrl","","",""
"lp building n towerage2_death_1.xml",".xml","Building N Tower","4","0"
"lp building n towerage3_0.mtrl",".mtrl","","",""
"lp building n towerage3_0.xml",".xml","Building N Tower","0","0"
"lp building n towerage3_1.mtrl",".mtrl","","",""
"lp building n towerage3_1.xml",".xml","Building N Tower","4","0"
"lp building n towerage3_death_0.mtrl",".mtrl","","",""
"lp building n towerage3_death_0.xml",".xml","Building N Tower","0","0"
"lp building n towerage3_death_1.mtrl",".mtrl","","",""
"lp building n towerage3_death_1.xml",".xml","Building N Tower","4","0"
"lp building n towerage4_0.mtrl",".mtrl","","",""
"lp building n towerage4_0.xml",".xml","Building N Tower","0","0"
"lp building n towerage4_1.mtrl",".mtrl","","",""
"lp building n towerage4_1.xml",".xml","Building N Tower","4","0"
"lp building n towerage4_death_0.mtrl",".mtrl","","",""
"lp building n towerage4_death_0.xml",".xml","Building N Tower","0","0"
"lp building n towerage4_death_1.mtrl",".mtrl","","",""
"lp building n towerage4_death_1.xml",".xml","Building N Tower","4","0"
"lp building n tradedockage1_0.mtrl",".mtrl","","",""
"lp building n tradedockage1_0.xml",".xml","Building N Shared01 1 map","0","0"
"lp building n tradedockage1_1.mtrl",".mtrl","","",""
"lp building n tradedockage1_1.xml",".xml","Building N Dock","0","0"
"lp building n tradedockage1_2.mtrl",".mtrl","","",""
"lp building n tradedockage1_2.xml",".xml","Building N Shared01 1 map","4","0"
"lp building n tradedockage1_death_0.mtrl",".mtrl","","",""
"lp building n tradedockage1_death_0.xml",".xml","Building N Shared01 1 map","0","0"
"lp building n tradedockage1_death_1.mtrl",".mtrl","","",""
"lp building n tradedockage1_death_1.xml",".xml","Building N Dock","0","0"
"lp building n tradedockage1_death_2.mtrl",".mtrl","","",""
"lp building n tradedockage1_death_2.xml",".xml","Building N Shared01 1 map","4","0"
"lp building n tradedockage2_0.mtrl",".mtrl","","",""
"lp building n tradedockage2_0.xml",".xml","Building N Shared01 2 map","0","0"
"lp building n tradedockage2_1.mtrl",".mtrl","","",""
"lp building n tradedockage2_1.xml",".xml","Building N Dock","0","0"
"lp building n tradedockage2_2.mtrl",".mtrl","","",""
"lp building n tradedockage2_2.xml",".xml","Building N Shared01 2 map","4","0"
"lp building n tradedockage2_death_0.mtrl",".mtrl","","",""
"lp building n tradedockage2_death_0.xml",".xml","Building N Shared01 2 map","0","0"
"lp building n tradedockage2_death_1.mtrl",".mtrl","","",""
"lp building n tradedockage2_death_1.xml",".xml","Building N Dock","0","0"
"lp building n tradedockage2_death_2.mtrl",".mtrl","","",""
"lp building n tradedockage2_death_2.xml",".xml","Building N Shared01 2 map","4","0"
"lp building n tradedockage3_0.mtrl",".mtrl","","",""
"lp building n tradedockage3_0.xml",".xml","Building N Dock","0","0"
"lp building n tradedockage3_1.mtrl",".mtrl","","",""
"lp building n tradedockage3_1.xml",".xml","Building N Shared01 3 map","0","0"
"lp building n tradedockage3_2.mtrl",".mtrl","","",""
"lp building n tradedockage3_2.xml",".xml","Building N Shared01 3 map","4","0"
"lp building n tradedockage3_death_0.mtrl",".mtrl","","",""
"lp building n tradedockage3_death_0.xml",".xml","Building N Dock","0","0"
"lp building n tradedockage3_death_1.mtrl",".mtrl","","",""
"lp building n tradedockage3_death_1.xml",".xml","Building N Shared01 3 map","0","0"
"lp building n tradedockage3_death_2.mtrl",".mtrl","","",""
"lp building n tradedockage3_death_2.xml",".xml","Building N Shared01 3 map","4","0"
"lp building n tradedockage4_0.mtrl",".mtrl","","",""
"lp building n tradedockage4_0.xml",".xml","Building N Dock","0","0"
"lp building n tradedockage4_1.mtrl",".mtrl","","",""
"lp building n tradedockage4_1.xml",".xml","Building N WallAge4","0","0"
"lp building n tradedockage4_2.mtrl",".mtrl","","",""
"lp building n tradedockage4_2.xml",".xml","Building N WallAge4","4","0"
"lp building n tradedockage4_death_0.mtrl",".mtrl","","",""
"lp building n tradedockage4_death_0.xml",".xml","Building N Dock","0","0"
"lp building n tradedockage4_death_1.mtrl",".mtrl","","",""
"lp building n tradedockage4_death_1.xml",".xml","Building N WallAge4","0","0"
"lp building n tradedockage4_death_2.mtrl",".mtrl","","",""
"lp building n tradedockage4_death_2.xml",".xml","Building N WallAge4","4","0"
"lp building n wall long stage1_0.mtrl",".mtrl","","",""
"lp building n wall long stage1_0.xml",".xml","Building N Shared06 2 map","0","0"
"lp building n wall long stage1_1.mtrl",".mtrl","","",""
"lp building n wall long stage1_1.xml",".xml","Building N Shared06 2 map","4","0"
"lp building n wall long stage2_0.mtrl",".mtrl","","",""
"lp building n wall long stage2_0.xml",".xml","Building N Shared06 2 map","0","0"
"lp building n wall long stage2_1.mtrl",".mtrl","","",""
"lp building n wall long stage2_1.xml",".xml","Building N Shared06 2 map","4","0"
"lp building n wall long stage3_0.mtrl",".mtrl","","",""
"lp building n wall long stage3_0.xml",".xml","Building N Shared06 2 map","0","0"
"lp building n wall long stage3_1.mtrl",".mtrl","","",""
"lp building n wall long stage3_1.xml",".xml","Building N Shared06 2 map","4","0"
"lp building n wall long stage3_death_0.mtrl",".mtrl","","",""
"lp building n wall long stage3_death_0.xml",".xml","Building N Shared06 2 map","0","0"
"lp building n wall long stage3_death_1.mtrl",".mtrl","","",""
"lp building n wall long stage3_death_1.xml",".xml","Building N Shared06 2 map","4","0"
"lp building n wall medium stage1_0.mtrl",".mtrl","","",""
"lp building n wall medium stage1_0.xml",".xml","Building N Shared06 2 map","0","0"
"lp building n wall medium stage1_1.mtrl",".mtrl","","",""
"lp building n wall medium stage1_1.xml",".xml","Building N Shared06 2 map","4","0"
"lp building n wall medium stage2_0.mtrl",".mtrl","","",""
"lp building n wall medium stage2_0.xml",".xml","Building N Shared06 2 map","0","0"
"lp building n wall medium stage2_1.mtrl",".mtrl","","",""
"lp building n wall medium stage2_1.xml",".xml","Building N Shared06 2 map","4","0"
"lp building n wall medium stage3_0.mtrl",".mtrl","","",""
"lp building n wall medium stage3_0.xml",".xml","Building N Shared06 2 map","0","0"
"lp building n wall medium stage3_1.mtrl",".mtrl","","",""
"lp building n wall medium stage3_1.xml",".xml","Building N Shared06 2 map","4","0"
"lp building n wall medium stage3_death_0.mtrl",".mtrl","","",""
"lp building n wall medium stage3_death_0.xml",".xml","Building N Shared06 2 map","0","0"
"lp building n wall medium stage3_death_1.mtrl",".mtrl","","",""
"lp building n wall medium stage3_death_1.xml",".xml","Building N Shared06 2 map","4","0"
"lp building n wall short stage1_0.mtrl",".mtrl","","",""
"lp building n wall short stage1_0.xml",".xml","Building N Shared06 2 map","0","0"
"lp building n wall short stage1_1.mtrl",".mtrl","","",""
"lp building n wall short stage1_1.xml",".xml","Building N Shared06 2 map","4","0"
"lp building n wall short stage2_0.mtrl",".mtrl","","",""
"lp building n wall short stage2_0.xml",".xml","Building N Shared06 2 map","0","0"
"lp building n wall short stage2_1.mtrl",".mtrl","","",""
"lp building n wall short stage2_1.xml",".xml","Building N Shared06 2 map","4","0"
"lp building n wall short stage3_0.mtrl",".mtrl","","",""
"lp building n wall short stage3_0.xml",".xml","Building N Shared06 2 map","0","0"
"lp building n wall short stage3_1.mtrl",".mtrl","","",""
"lp building n wall short stage3_1.xml",".xml","Building N Shared06 2 map","4","0"
"lp building n wall short stage3_death_0.mtrl",".mtrl","","",""
"lp building n wall short stage3_death_0.xml",".xml","Building N Shared06 2 map","0","0"
"lp building n wall short stage3_death_1.mtrl",".mtrl","","",""
"lp building n wall short stage3_death_1.xml",".xml","Building N Shared06 2 map","4","0"
"lp building n wonder_0.mtrl",".mtrl","","",""
"lp building n wonder_0.xml",".xml","Building N Wonder","0","0"
"lp building n wonder_1.mtrl",".mtrl","","",""
"lp building n wonder_1.xml",".xml","Building N WonderBranch","0","0"
"lp building n wonder_2.mtrl",".mtrl","","",""
"lp building n wonder_2.xml",".xml","Building N WonderLeaf","0","0"
"lp building n wonder_3.mtrl",".mtrl","","",""
"lp building n wonder_3.xml",".xml","Building N Wonder","4","0"
"lp building n wonder_4.mtrl",".mtrl","","",""
"lp building n wonder_4.xml",".xml","Building N Wonderrune","0","0"
"lp building outpost_0.mtrl",".mtrl","","",""
"lp building outpost_0.xml",".xml","Building N Shared02 2 map","0","0"
"lp building outpost_1.mtrl",".mtrl","","",""
"lp building outpost_1.xml",".xml","Building N Shared02 2 map","4","0"
"lp building outpost_death_0.mtrl",".mtrl","","",""
"lp building outpost_death_0.xml",".xml","Building N Shared02 2 map","0","0"
"lp building outpost_death_1.mtrl",".mtrl","","",""
"lp building outpost_death_1.xml",".xml","Building N Shared02 2 map","4","0"
"lp building settlement_0.mtrl",".mtrl","","",""
"lp building settlement_0.xml",".xml","Building Settlement","0","0"
"lp building settlement_1.mtrl",".mtrl","","",""
"lp building settlement_1.xml",".xml","Building N Shared03 2 map","0","0"
"lp building settlement_2.mtrl",".mtrl","","",""
"lp building settlement_2.xml",".xml","Building G SettlementFence","0","0"
"lp building x armory age1_0.mtrl",".mtrl","","",""
"lp building x armory age1_0.xml",".xml","Building G SettlementFence","0","0"
"lp building x armory age1_1.mtrl",".mtrl","","",""
"lp building x armory age1_1.xml",".xml","Building X Roof Age1","0","0"
"lp building x armory age1_2.mtrl",".mtrl","","",""
"lp building x armory age1_2.xml",".xml","Building X Guild Age2","0","0"
"lp building x armory age1_3.mtrl",".mtrl","","",""
"lp building x armory age1_3.xml",".xml","Building X Roof Age1","4","0"
"lp building x armory age1_death_0.mtrl",".mtrl","","",""
"lp building x armory age1_death_0.xml",".xml","Building G SettlementFence","0","0"
"lp building x armory age1_death_1.mtrl",".mtrl","","",""
"lp building x armory age1_death_1.xml",".xml","Building X Roof Age1","0","0"
"lp building x armory age1_death_2.mtrl",".mtrl","","",""
"lp building x armory age1_death_2.xml",".xml","Building X Guild Age2","0","0"
"lp building x armory age1_death_3.mtrl",".mtrl","","",""
"lp building x armory age1_death_3.xml",".xml","Building X Roof Age1","4","0"
"lp building x armory age2_0.mtrl",".mtrl","","",""
"lp building x armory age2_0.xml",".xml","Building X Wall Age2","0","0"
"lp building x armory age2_1.mtrl",".mtrl","","",""
"lp building x armory age2_1.xml",".xml","Building X Wall Age2","4","0"
"lp building x armory age2_2.mtrl",".mtrl","","",""
"lp building x armory age2_2.xml",".xml","Building X Roof Age2","0","0"
"lp building x armory age2_3.mtrl",".mtrl","","",""
"lp building x armory age2_3.xml",".xml","Building X Dock","0","0"
"lp building x armory age2_4.mtrl",".mtrl","","",""
"lp building x armory age2_4.xml",".xml","Building X Roof Age2","0","0"
"lp building x armory age2_death_0.mtrl",".mtrl","","",""
"lp building x armory age2_death_0.xml",".xml","Building X Roof Age2","0","0"
"lp building x armory age2_death_1.mtrl",".mtrl","","",""
"lp building x armory age2_death_1.xml",".xml","Building X Wall Age2","0","0"
"lp building x armory age2_death_2.mtrl",".mtrl","","",""
"lp building x armory age2_death_2.xml",".xml","Building X Wall Age2","4","0"
"lp building x armory age2_death_3.mtrl",".mtrl","","",""
"lp building x armory age2_death_3.xml",".xml","Building X Dock","0","0"
"lp building x armory age2_death_4.mtrl",".mtrl","","",""
"lp building x armory age2_death_4.xml",".xml","Building X Roof Age2","0","0"
"lp building x armory age3_0.mtrl",".mtrl","","",""
"lp building x armory age3_0.xml",".xml","Building X Wall Age3","4","0"
"lp building x armory age3_1.mtrl",".mtrl","","",""
"lp building x armory age3_1.xml",".xml","Building X Roof Age3","0","0"
"lp building x armory age3_2.mtrl",".mtrl","","",""
"lp building x armory age3_2.xml",".xml","Building X Shared Age3","0","0"
"lp building x armory age3_3.mtrl",".mtrl","","",""
"lp building x armory age3_3.xml",".xml","Building X Dock","0","0"
"lp building x armory age3_death_0.mtrl",".mtrl","","",""
"lp building x armory age3_death_0.xml",".xml","Building X Wall Age3","4","0"
"lp building x armory age3_death_1.mtrl",".mtrl","","",""
"lp building x armory age3_death_1.xml",".xml","Building X Roof Age3","0","0"
"lp building x armory age3_death_2.mtrl",".mtrl","","",""
"lp building x armory age3_death_2.xml",".xml","Building X Shared Age3","0","0"
"lp building x armory age3_death_3.mtrl",".mtrl","","",""
"lp building x armory age3_death_3.xml",".xml","Building X Dock","0","0"
"lp building x barracks age1_0.mtrl",".mtrl","","",""
"lp building x barracks age1_0.xml",".xml","Building X Roof Age1","4","0"
"lp building x barracks age1_1.mtrl",".mtrl","","",""
"lp building x barracks age1_1.xml",".xml","Building X Guild Age2","0","0"
"lp building x barracks age1_2.mtrl",".mtrl","","",""
"lp building x barracks age1_2.xml",".xml","Building X Roof Age1","0","0"
"lp building x barracks age1_death_0.mtrl",".mtrl","","",""
"lp building x barracks age1_death_0.xml",".xml","Building X Roof Age1","4","0"
"lp building x barracks age1_death_1.mtrl",".mtrl","","",""
"lp building x barracks age1_death_1.xml",".xml","Building X Guild Age2","0","0"
"lp building x barracks age1_death_2.mtrl",".mtrl","","",""
"lp building x barracks age1_death_2.xml",".xml","Building X Roof Age1","0","0"
"lp building x barracks age2_0.mtrl",".mtrl","","",""
"lp building x barracks age2_0.xml",".xml","Building X Roof Age2","0","0"
"lp building x barracks age2_1.mtrl",".mtrl","","",""
"lp building x barracks age2_1.xml",".xml","Building X Wall Age2","4","0"
"lp building x barracks age2_2.mtrl",".mtrl","","",""
"lp building x barracks age2_2.xml",".xml","Building X Wall Age2","0","0"
"lp building x barracks age2_death_0.mtrl",".mtrl","","",""
"lp building x barracks age2_death_0.xml",".xml","Building X Roof Age2","0","0"
"lp building x barracks age2_death_1.mtrl",".mtrl","","",""
"lp building x barracks age2_death_1.xml",".xml","Building X Wall Age2","4","0"
"lp building x barracks age2_death_2.mtrl",".mtrl","","",""
"lp building x barracks age2_death_2.xml",".xml","Building X Wall Age2","0","0"
"lp building x barracks age3_0.mtrl",".mtrl","","",""
"lp building x barracks age3_0.xml",".xml","Building X Roof Age3","0","0"
"lp building x barracks age3_1.mtrl",".mtrl","","",""
"lp building x barracks age3_1.xml",".xml","Building X Wall Age3","4","0"
"lp building x barracks age3_2.mtrl",".mtrl","","",""
"lp building x barracks age3_2.xml",".xml","Building X Roof Age2","0","0"
"lp building x barracks age3_death_0.mtrl",".mtrl","","",""
"lp building x barracks age3_death_0.xml",".xml","Building X Roof Age3","0","0"
"lp building x barracks age3_death_1.mtrl",".mtrl","","",""
"lp building x barracks age3_death_1.xml",".xml","Building X Wall Age3","4","0"
"lp building x barracks age3_death_2.mtrl",".mtrl","","",""
"lp building x barracks age3_death_2.xml",".xml","Building X Roof Age2","0","0"
"lp building x dock age0_0.mtrl",".mtrl","","",""
"lp building x dock age0_0.xml",".xml","Building X Roof Age0","0","0"
"lp building x dock age0_1.mtrl",".mtrl","","",""
"lp building x dock age0_1.xml",".xml","Building X Shared Age0","0","0"
"lp building x dock age0_2.mtrl",".mtrl","","",""
"lp building x dock age0_2.xml",".xml","Building X Roof Age0","4","0"
"lp building x dock age0_3.mtrl",".mtrl","","",""
"lp building x dock age0_3.xml",".xml","Building X Dock","0","0"
"lp building x dock age0_death_0.mtrl",".mtrl","","",""
"lp building x dock age0_death_0.xml",".xml","Building X Roof Age0","0","0"
"lp building x dock age0_death_1.mtrl",".mtrl","","",""
"lp building x dock age0_death_1.xml",".xml","Building X Shared Age0","0","0"
"lp building x dock age0_death_2.mtrl",".mtrl","","",""
"lp building x dock age0_death_2.xml",".xml","Building X Roof Age0","4","0"
"lp building x dock age0_death_3.mtrl",".mtrl","","",""
"lp building x dock age0_death_3.xml",".xml","Building X Dock","0","0"
"lp building x dock age1_0.mtrl",".mtrl","","",""
"lp building x dock age1_0.xml",".xml","Building X Roof Age1","0","0"
"lp building x dock age1_1.mtrl",".mtrl","","",""
"lp building x dock age1_1.xml",".xml","Building X Guild Age2","0","0"
